POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 19 A Average Quality,33.70
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 20 A Average Quality,33.63
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 21 A Average Quality,33.63
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 22 A Average Quality,33.69
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 23 A Average Quality,33.59
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 24 A Average Quality,33.81
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 25 A Average Quality,33.22
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 26 A Average Quality,33.72
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 27 A Average Quality,19.70
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 C Average Quality,33.46
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 C Average Quality,33.41
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 C Average Quality,33.33
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 C Average Quality,33.39
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 5 C Average Quality,33.41
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 6 C Average Quality,33.48
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 7 C Average Quality,33.49
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 8 C Average Quality,33.49
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 9 C Average Quality,33.50
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 10 C Average Quality,33.50
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 11 C Average Quality,33.54
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 12 C Average Quality,33.55
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 13 C Average Quality,33.54
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 14 C Average Quality,33.53
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 15 C Average Quality,33.65
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 16 C Average Quality,33.67
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 17 C Average Quality,33.74
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 18 C Average Quality,33.76
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 19 C Average Quality,33.66
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 20 C Average Quality,33.70
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 21 C Average Quality,33.51
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 22 C Average Quality,33.61
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 23 C Average Quality,33.64
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 24 C Average Quality,33.50
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 25 C Average Quality,33.68
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 26 C Average Quality,33.78
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 27 C Average Quality,18.36
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 G Average Quality,33.30
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 G Average Quality,33.37
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 G Average Quality,33.32
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 G Average Quality,33.36
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 5 G Average Quality,33.34
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 6 G Average Quality,33.43
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 7 G Average Quality,33.44
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 8 G Average Quality,33.45
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 9 G Average Quality,33.46
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 10 G Average Quality,33.45
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 11 G Average Quality,33.46
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 12 G Average Quality,33.47
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 13 G Average Quality,33.47
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 14 G Average Quality,33.44
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 15 G Average Quality,33.51
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 16 G Average Quality,33.63
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 17 G Average Quality,33.57
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 18 G Average Quality,33.65
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 19 G Average Quality,33.69
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 20 G Average Quality,33.59
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 21 G Average Quality,33.67
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 22 G Average Quality,33.56
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 23 G Average Quality,33.53
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 24 G Average Quality,33.50
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 25 G Average Quality,33.55
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 26 G Average Quality,33.60
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 27 G Average Quality,15.07
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 T Average Quality,33.44
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 T Average Quality,33.49
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 T Average Quality,33.52
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 T Average Quality,33.50
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 5 T Average Quality,33.47
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 6 T Average Quality,33.52
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 7 T Average Quality,33.53
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 8 T Average Quality,33.54
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 9 T Average Quality,33.54
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 10 T Average Quality,33.54
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 11 T Average Quality,33.55
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 12 T Average Quality,33.55
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 13 T Average Quality,33.53
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 14 T Average Quality,33.53
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 15 T Average Quality,33.71
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 16 T Average Quality,33.63
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 17 T Average Quality,33.69
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 18 T Average Quality,33.66
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 19 T Average Quality,33.84
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 20 T Average Quality,33.57
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 21 T Average Quality,33.79
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 22 T Average Quality,33.52
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 23 T Average Quality,33.59
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 24 T Average Quality,33.23
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 25 T Average Quality,33.49
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 26 T Average Quality,33.51
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 27 T Average Quality,18.25
POSITIONAL BASE CONTENT,Read1,ReadPos 1 A Bases,6640238
POSITIONAL BASE CONTENT,Read1,ReadPos 2 A Bases,6778716
POSITIONAL BASE CONTENT,Read1,ReadPos 3 A Bases,6744479
POSITIONAL BASE CONTENT,Read1,ReadPos 4 A Bases,6692833
POSITIONAL BASE CONTENT,Read1,ReadPos 5 A Bases,6716080
POSITIONAL BASE CONTENT,Read1,ReadPos 6 A Bases,6748662
POSITIONAL BASE CONTENT,Read1,ReadPos 7 A Bases,6805054
POSITIONAL BASE CONTENT,Read1,ReadPos 8 A Bases,6817877
POSITIONAL BASE CONTENT,Read1,ReadPos 9 A Bases,6786437
POSITIONAL BASE CONTENT,Read1,ReadPos 10 A Bases,6746679
POSITIONAL BASE CONTENT,Read1,ReadPos 11 A Bases,6770048
POSITIONAL BASE CONTENT,Read1,ReadPos 12 A Bases,6774949
POSITIONAL BASE CONTENT,Read1,ReadPos 13 A Bases,6858869
POSITIONAL BASE CONTENT,Read1,ReadPos 14 A Bases,6932482
POSITIONAL BASE CONTENT,Read1,ReadPos 15 A Bases,6342387
POSITIONAL BASE CONTENT,Read1,ReadPos 16 A Bases,5335061
POSITIONAL BASE CONTENT,Read1,ReadPos 17 A Bases,3019025
POSITIONAL BASE CONTENT,Read1,ReadPos 18 A Bases,1971889
POSITIONAL BASE CONTENT,Read1,ReadPos 19 A Bases,1208862
POSITIONAL BASE CONTENT,Read1,ReadPos 20 A Bases,7280374
POSITIONAL BASE CONTENT,Read1,ReadPos 21 A Bases,3239263
POSITIONAL BASE CONTENT,Read1,ReadPos 22 A Bases,16274438
POSITIONAL BASE CONTENT,Read1,ReadPos 23 A Bases,9236918
POSITIONAL BASE CONTENT,Read1,ReadPos 24 A Bases,10199062
POSITIONAL BASE CONTENT,Read1,ReadPos 25 A Bases,2586192
POSITIONAL BASE CONTENT,Read1,ReadPos 26 A Bases,10926658
POSITIONAL BASE CONTENT,Read1,ReadPos 27 A Bases,13424041
POSITIONAL BASE CONTENT,Read1,ReadPos 1 C Bases,6444411
POSITIONAL BASE CONTENT,Read1,ReadPos 2 C Bases,6505691
POSITIONAL BASE CONTENT,Read1,ReadPos 3 C Bases,6510786
POSITIONAL BASE CONTENT,Read1,ReadPos 4 C Bases,6543153
POSITIONAL BASE CONTENT,Read1,ReadPos 5 C Bases,6557214
POSITIONAL BASE CONTENT,Read1,ReadPos 6 C Bases,6487699
POSITIONAL BASE CONTENT,Read1,ReadPos 7 C Bases,6450834
POSITIONAL BASE CONTENT,Read1,ReadPos 8 C Bases,6437201
POSITIONAL BASE CONTENT,Read1,ReadPos 9 C Bases,6485594
POSITIONAL BASE CONTENT,Read1,ReadPos 10 C Bases,6497375
POSITIONAL BASE CONTENT,Read1,ReadPos 11 C Bases,6529875
POSITIONAL BASE CONTENT,Read1,ReadPos 12 C Bases,6653952
POSITIONAL BASE CONTENT,Read1,ReadPos 13 C Bases,6775880
POSITIONAL BASE CONTENT,Read1,ReadPos 14 C Bases,6965936
POSITIONAL BASE CONTENT,Read1,ReadPos 15 C Bases,9108698
POSITIONAL BASE CONTENT,Read1,ReadPos 16 C Bases,4183100
POSITIONAL BASE CONTENT,Read1,ReadPos 17 C Bases,11459967
POSITIONAL BASE CONTENT,Read1,ReadPos 18 C Bases,6367293
POSITIONAL BASE CONTENT,Read1,ReadPos 19 C Bases,1389408
POSITIONAL BASE CONTENT,Read1,ReadPos 20 C Bases,11021453
POSITIONAL BASE CONTENT,Read1,ReadPos 21 C Bases,3793162
POSITIONAL BASE CONTENT,Read1,ReadPos 22 C Bases,4540043
POSITIONAL BASE CONTENT,Read1,ReadPos 23 C Bases,6295555
POSITIONAL BASE CONTENT,Read1,ReadPos 24 C Bases,3289320
POSITIONAL BASE CONTENT,Read1,ReadPos 25 C Bases,9050903
POSITIONAL BASE CONTENT,Read1,ReadPos 26 C Bases,6513819
POSITIONAL BASE CONTENT,Read1,ReadPos 27 C Bases,4285969
POSITIONAL BASE CONTENT,Read1,ReadPos 1 G Bases,5795255
POSITIONAL BASE CONTENT,Read1,ReadPos 2 G Bases,5867729
POSITIONAL BASE CONTENT,Read1,ReadPos 3 G Bases,5816199
POSITIONAL BASE CONTENT,Read1,ReadPos 4 G Bases,5837439
POSITIONAL BASE CONTENT,Read1,ReadPos 5 G Bases,5856066
POSITIONAL BASE CONTENT,Read1,ReadPos 6 G Bases,5878505
POSITIONAL BASE CONTENT,Read1,ReadPos 7 G Bases,5853906
POSITIONAL BASE CONTENT,Read1,ReadPos 8 G Bases,5793043
POSITIONAL BASE CONTENT,Read1,ReadPos 9 G Bases,5751697
POSITIONAL BASE CONTENT,Read1,ReadPos 10 G Bases,5737835
POSITIONAL BASE CONTENT,Read1,ReadPos 11 G Bases,5710772
POSITIONAL BASE CONTENT,Read1,ReadPos 12 G Bases,5617129
POSITIONAL BASE CONTENT,Read1,ReadPos 13 G Bases,5414482
POSITIONAL BASE CONTENT,Read1,ReadPos 14 G Bases,5157348
POSITIONAL BASE CONTENT,Read1,ReadPos 15 G Bases,5516914
POSITIONAL BASE CONTENT,Read1,ReadPos 16 G Bases,9111655
POSITIONAL BASE CONTENT,Read1,ReadPos 17 G Bases,9678886
POSITIONAL BASE CONTENT,Read1,ReadPos 18 G Bases,8594686
POSITIONAL BASE CONTENT,Read1,ReadPos 19 G Bases,13318615
POSITIONAL BASE CONTENT,Read1,ReadPos 20 G Bases,5166734
POSITIONAL BASE CONTENT,Read1,ReadPos 21 G Bases,11991283
POSITIONAL BASE CONTENT,Read1,ReadPos 22 G Bases,4015048
POSITIONAL BASE CONTENT,Read1,ReadPos 23 G Bases,3528781
POSITIONAL BASE CONTENT,Read1,ReadPos 24 G Bases,4191176
POSITIONAL BASE CONTENT,Read1,ReadPos 25 G Bases,5526898
POSITIONAL BASE CONTENT,Read1,ReadPos 26 G Bases,2504019
POSITIONAL BASE CONTENT,Read1,ReadPos 27 G Bases,1115855
POSITIONAL BASE CONTENT,Read1,ReadPos 1 T Bases,6868551
POSITIONAL BASE CONTENT,Read1,ReadPos 2 T Bases,6595749
POSITIONAL BASE CONTENT,Read1,ReadPos 3 T Bases,6677590
POSITIONAL BASE CONTENT,Read1,ReadPos 4 T Bases,6675629
POSITIONAL BASE CONTENT,Read1,ReadPos 5 T Bases,6619074
POSITIONAL BASE CONTENT,Read1,ReadPos 6 T Bases,6634188
POSITIONAL BASE CONTENT,Read1,ReadPos 7 T Bases,6639260
POSITIONAL BASE CONTENT,Read1,ReadPos 8 T Bases,6700933
POSITIONAL BASE CONTENT,Read1,ReadPos 9 T Bases,6725326
POSITIONAL BASE CONTENT,Read1,ReadPos 10 T Bases,6767165
POSITIONAL BASE CONTENT,Read1,ReadPos 11 T Bases,6738359
POSITIONAL BASE CONTENT,Read1,ReadPos 12 T Bases,6703024
POSITIONAL BASE CONTENT,Read1,ReadPos 13 T Bases,6699823
POSITIONAL BASE CONTENT,Read1,ReadPos 14 T Bases,6693288
POSITIONAL BASE CONTENT,Read1,ReadPos 15 T Bases,4781055
POSITIONAL BASE CONTENT,Read1,ReadPos 16 T Bases,6932617
POSITIONAL BASE CONTENT,Read1,ReadPos 17 T Bases,1591176
POSITIONAL BASE CONTENT,Read1,ReadPos 18 T Bases,8815186
POSITIONAL BASE CONTENT,Read1,ReadPos 19 T Bases,9832169
POSITIONAL BASE CONTENT,Read1,ReadPos 20 T Bases,2280493
POSITIONAL BASE CONTENT,Read1,ReadPos 21 T Bases,6725346
POSITIONAL BASE CONTENT,Read1,ReadPos 22 T Bases,919525
POSITIONAL BASE CONTENT,Read1,ReadPos 23 T Bases,6687800
POSITIONAL BASE CONTENT,Read1,ReadPos 24 T Bases,8069496
POSITIONAL BASE CONTENT,Read1,ReadPos 25 T Bases,8585061
POSITIONAL BASE CONTENT,Read1,ReadPos 26 T Bases,5613124
POSITIONAL BASE CONTENT,Read1,ReadPos 27 T Bases,6923185
POSITIONAL BASE CONTENT,Read1,ReadPos 1 N Bases,599
POSITIONAL BASE CONTENT,Read1,ReadPos 2 N Bases,1169
POSITIONAL BASE CONTENT,Read1,ReadPos 3 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 4 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 5 N Bases,620
POSITIONAL BASE CONTENT,Read1,ReadPos 6 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 7 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 8 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 9 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 10 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 11 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 12 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 13 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 14 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 15 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 16 N Bases,186621
POSITIONAL BASE CONTENT,Read1,ReadPos 17 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 18 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 19 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 20 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 21 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 22 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 23 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 24 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 25 N Bases,0
POSITIONAL BASE CONTENT,Read1,ReadPos 26 N Bases,191434
POSITIONAL BASE CONTENT,Read1,ReadPos 27 N Bases,4
READ LENGTHS,Read1,27bp Length Reads,25749054
READ GC CONTENT,Read1,0% GC Reads,353880
READ GC CONTENT,Read1,1% GC Reads,353880
READ GC CONTENT,Read1,2% GC Reads,601596
READ GC CONTENT,Read1,3% GC Reads,849312
READ GC CONTENT,Read1,4% GC Reads,849312
READ GC CONTENT,Read1,5% GC Reads,849312
READ GC CONTENT,Read1,6% GC Reads,2273679
READ GC CONTENT,Read1,7% GC Reads,3698046
READ GC CONTENT,Read1,8% GC Reads,3698046
READ GC CONTENT,Read1,9% GC Reads,7803054
READ GC CONTENT,Read1,10% GC Reads,11993262
READ GC CONTENT,Read1,11% GC Reads,12078462
READ GC CONTENT,Read1,12% GC Reads,12078462
READ GC CONTENT,Read1,13% GC Reads,26445027
READ GC CONTENT,Read1,14% GC Reads,40811592
READ GC CONTENT,Read1,15% GC Reads,40811592
READ GC CONTENT,Read1,16% GC Reads,40811592
READ GC CONTENT,Read1,17% GC Reads,126377613
READ GC CONTENT,Read1,18% GC Reads,211943634
READ GC CONTENT,Read1,19% GC Reads,211943634
READ GC CONTENT,Read1,20% GC Reads,643694928
READ GC CONTENT,Read1,21% GC Reads,1083037542
READ GC CONTENT,Read1,22% GC Reads,1090628862
READ GC CONTENT,Read1,23% GC Reads,1090628862
READ GC CONTENT,Read1,24% GC Reads,2566476555
READ GC CONTENT,Read1,25% GC Reads,4067177088
READ GC CONTENT,Read1,26% GC Reads,4092029928
READ GC CONTENT,Read1,27% GC Reads,4092029928
READ GC CONTENT,Read1,28% GC Reads,7566556473
READ GC CONTENT,Read1,29% GC Reads,11097877338
READ GC CONTENT,Read1,30% GC Reads,11154671658
READ GC CONTENT,Read1,31% GC Reads,16871134167
READ GC CONTENT,Read1,32% GC Reads,22587596676
READ GC CONTENT,Read1,33% GC Reads,22681265556
READ GC CONTENT,Read1,34% GC Reads,22774934436
READ GC CONTENT,Read1,35% GC Reads,29733418428
READ GC CONTENT,Read1,36% GC Reads,36691902420
READ GC CONTENT,Read1,37% GC Reads,36807919260
READ GC CONTENT,Read1,38% GC Reads,36923952484
READ GC CONTENT,Read1,39% GC Reads,43615565411
READ GC CONTENT,Read1,40% GC Reads,50422974314
READ GC CONTENT,Read1,41% GC Reads,50538786674
READ GC CONTENT,Read1,42% GC Reads,50538770290
READ GC CONTENT,Read1,43% GC Reads,55505167755
READ GC CONTENT,Read1,44% GC Reads,60541556364
READ GC CONTENT,Read1,45% GC Reads,60611531124
READ GC CONTENT,Read1,46% GC Reads,62986781876
READ GC CONTENT,Read1,47% GC Reads,65362032628
READ GC CONTENT,Read1,48% GC Reads,65374795588
READ GC CONTENT,Read1,49% GC Reads,65387558548
READ GC CONTENT,Read1,50% GC Reads,64365872255
READ GC CONTENT,Read1,51% GC Reads,63344185962
READ GC CONTENT,Read1,52% GC Reads,63286633362
READ GC CONTENT,Read1,53% GC Reads,63229080762
READ GC CONTENT,Read1,54% GC Reads,58835306027
READ GC CONTENT,Read1,55% GC Reads,54441531292
READ GC CONTENT,Read1,56% GC Reads,54340645972
READ GC CONTENT,Read1,57% GC Reads,47225982910
READ GC CONTENT,Read1,58% GC Reads,40212213360
READ GC CONTENT,Read1,59% GC Reads,40212221552
READ GC CONTENT,Read1,60% GC Reads,40095284552
READ GC CONTENT,Read1,61% GC Reads,32510922191
READ GC CONTENT,Read1,62% GC Reads,25043496830
READ GC CONTENT,Read1,63% GC Reads,24943523150
READ GC CONTENT,Read1,64% GC Reads,24843549470
READ GC CONTENT,Read1,65% GC Reads,18833251550
READ GC CONTENT,Read1,66% GC Reads,12822937246
READ GC CONTENT,Read1,67% GC Reads,12755016462
READ GC CONTENT,Read1,68% GC Reads,12687112062
READ GC CONTENT,Read1,69% GC Reads,9010290015
READ GC CONTENT,Read1,70% GC Reads,5333467968
READ GC CONTENT,Read1,71% GC Reads,5297436888
READ GC CONTENT,Read1,72% GC Reads,3512743176
READ GC CONTENT,Read1,73% GC Reads,1764080544
READ GC CONTENT,Read1,74% GC Reads,1764080544
READ GC CONTENT,Read1,75% GC Reads,1749460224
READ GC CONTENT,Read1,76% GC Reads,1091601075
READ GC CONTENT,Read1,77% GC Reads,448362246
READ GC CONTENT,Read1,78% GC Reads,448370438
READ GC CONTENT,Read1,79% GC Reads,443990830
READ GC CONTENT,Read1,80% GC Reads,263760058
READ GC CONTENT,Read1,81% GC Reads,87917086
READ GC CONTENT,Read1,82% GC Reads,87917086
READ GC CONTENT,Read1,83% GC Reads,49177963
READ GC CONTENT,Read1,84% GC Reads,10438840
READ GC CONTENT,Read1,85% GC Reads,10438840
READ GC CONTENT,Read1,86% GC Reads,10430648
READ GC CONTENT,Read1,87% GC Reads,5705679
READ GC CONTENT,Read1,88% GC Reads,988902
READ GC CONTENT,Read1,89% GC Reads,988902
READ GC CONTENT,Read1,90% GC Reads,971862
READ GC CONTENT,Read1,91% GC Reads,680565
READ GC CONTENT,Read1,92% GC Reads,406308
READ GC CONTENT,Read1,93% GC Reads,406308
READ GC CONTENT,Read1,94% GC Reads,247389
READ GC CONTENT,Read1,95% GC Reads,88470
READ GC CONTENT,Read1,96% GC Reads,88470
READ GC CONTENT,Read1,97% GC Reads,88470
READ GC CONTENT,Read1,98% GC Reads,44235
READ GC CONTENT,Read1,99% GC Reads,0
READ GC CONTENT,Read1,100% GC Reads,0
READ GC CONTENT QUALITY,Read1,0% GC Reads Average Quality,28.00
READ GC CONTENT QUALITY,Read1,1% GC Reads Average Quality,28.00
READ GC CONTENT QUALITY,Read1,2% GC Reads Average Quality,25.94
READ GC CONTENT QUALITY,Read1,3% GC Reads Average Quality,25.08
READ GC CONTENT QUALITY,Read1,4% GC Reads Average Quality,25.08
READ GC CONTENT QUALITY,Read1,5% GC Reads Average Quality,25.08
READ GC CONTENT QUALITY,Read1,6% GC Reads Average Quality,24.53
READ GC CONTENT QUALITY,Read1,7% GC Reads Average Quality,24.40
READ GC CONTENT QUALITY,Read1,8% GC Reads Average Quality,24.40
READ GC CONTENT QUALITY,Read1,9% GC Reads Average Quality,24.31
READ GC CONTENT QUALITY,Read1,10% GC Reads Average Quality,24.29
READ GC CONTENT QUALITY,Read1,11% GC Reads Average Quality,24.29
READ GC CONTENT QUALITY,Read1,12% GC Reads Average Quality,24.29
READ GC CONTENT QUALITY,Read1,13% GC Reads Average Quality,26.34
READ GC CONTENT QUALITY,Read1,14% GC Reads Average Quality,26.95
READ GC CONTENT QUALITY,Read1,15% GC Reads Average Quality,26.95
READ GC CONTENT QUALITY,Read1,16% GC Reads Average Quality,26.95
READ GC CONTENT QUALITY,Read1,17% GC Reads Average Quality,30.42
READ GC CONTENT QUALITY,Read1,18% GC Reads Average Quality,31.09
READ GC CONTENT QUALITY,Read1,19% GC Reads Average Quality,31.09
READ GC CONTENT QUALITY,Read1,20% GC Reads Average Quality,32.20
READ GC CONTENT QUALITY,Read1,21% GC Reads Average Quality,32.41
READ GC CONTENT QUALITY,Read1,22% GC Reads Average Quality,32.41
READ GC CONTENT QUALITY,Read1,23% GC Reads Average Quality,32.41
READ GC CONTENT QUALITY,Read1,24% GC Reads Average Quality,32.68
READ GC CONTENT QUALITY,Read1,25% GC Reads Average Quality,32.75
READ GC CONTENT QUALITY,Read1,26% GC Reads Average Quality,32.74
READ GC CONTENT QUALITY,Read1,27% GC Reads Average Quality,32.74
READ GC CONTENT QUALITY,Read1,28% GC Reads Average Quality,32.82
READ GC CONTENT QUALITY,Read1,29% GC Reads Average Quality,32.84
READ GC CONTENT QUALITY,Read1,30% GC Reads Average Quality,32.83
READ GC CONTENT QUALITY,Read1,31% GC Reads Average Quality,32.87
READ GC CONTENT QUALITY,Read1,32% GC Reads Average Quality,32.88
READ GC CONTENT QUALITY,Read1,33% GC Reads Average Quality,32.88
